Codigo,Espacialidades,UF,PercentDe25AnosOuMaisComSuperiorCompleto1991,PercentDe25AnosOuMaisComSuperiorCompleto2000,PercentDe25AnosOuMaisComSuperiorCompleto2010,ExpectativaDeAnosDeEstudo1991,ExpectativaDeAnosDeEstudo2000,ExpectativaDeAnosDeEstudo2010
330515,Sao Jose do Vale do Rio Preto,RJ,1.46,2.32,4.83,7.48,7.5,8.71
510735,Sao Jose do Xingu,MT,0.97,1.42,4.23,6.47,6.91,7.3
421660,Sao Jose,SC,6.43,7.61,15.73,10.2,10.34,10.52
221030,Sao Juliao,PI,0.17,1.08,4.1,6.56,6.07,7.89
431870,Sao Leopoldo,RS,6.41,6.97,10.5,9.9,9.77,9.7
261370,Sao Lourenco da Mata,PE,1.75,1.92,3.23,7.35,7.89,9.34
354995,Sao Lourenco da Serra,SP,2.16,2.31,7.1,8.18,9.41,10.5
421690,Sao Lourenco do Oeste,SC,1.93,2.82,9.59,10.23,10.59,9.79
221035,Sao Lourenco do Piaui,PI,,0.69,1.93,5.61,7.22,8.38
431880,Sao Lourenco do Sul,RS,2.16,3.42,6.59,10.04,9.63,8.64
316370,Sao Lourenco,MG,5.75,8.53,13.7,9.33,9.18,9.66
421700,Sao Ludgero,SC,3.94,2.28,9.22,10.54,10.37,9.56
522010,Sao Luis de Montes Belos,GO,1.66,2.8,7.77,9.51,9.75,10.04
231260,Sao Luis do Curu,CE,0.36,0.75,4.53,5.13,9.41,9.55
355000,Sao Luis do Paraitinga,SP,2.36,4.31,8.47,8.56,9.46,10.14
221037,Sao Luis do Piaui,PI,,,2.46,4.58,4.45,7.85
270850,Sao Luis do Quitunde,AL,0.25,0.23,1.92,6.2,4.8,7.97
211140,Sao Luis Gonzaga do Maranhao,MA,,0.32,2.89,4.96,4.98,8.56
211130,Sao Luis,MA,6.21,7.16,13.73,8.63,9.59,9.84
522015,Sao Luiz do Norte,GO,0.17,0.72,5.84,5.52,8.55,9.4
431890,Sao Luiz Gonzaga,RS,4.1,5.09,9.9,10.3,10.64,10.69
140060,Sao Luiz,RR,1.44,1.99,6.17,6.83,8.68,8.18
251490,Sao Mamede,PB,2.39,2.17,4.8,6.79,7.98,9.4
412555,Sao Manoel do Parana,PR,2.05,3.75,5.56,9.59,12.32,11.48
355010,Sao Manuel,SP,5.76,7.44,11.19,9.15,9.87,10.73
431900,Sao Marcos,RS,3.38,4.13,8.76,11.05,11.27,10.55
431912,Sao Martinho da Serra,RS,0.79,2.35,3.08,8.66,9.83,11
431910,Sao Martinho,RS,2.87,3.2,8.71,10.35,11,10.61
421710,Sao Martinho,SC,1.48,1.76,5.52,10.83,9.47,10.48
211150,Sao Mateus do Maranhao,MA,0.15,0.42,2.43,6.24,6.78,9.58
412560,Sao Mateus do Sul,PR,2.41,3,7.91,10,9.41,9.61
320490,Sao Mateus,ES,2.78,3.7,8.86,8.66,9.2,9.25
355020,Sao Miguel Arcanjo,SP,3.8,5.11,6.5,8.21,9.4,10.51
221038,Sao Miguel da Baixa Grande,PI,,,2,6.19,3.9,8.06
421715,Sao Miguel da Boa Vista,SC,,0.29,3.06,6.96,10.18,12.26
292940,Sao Miguel das Matas,BA,,,2.33,6.11,7.01,8.36
431915,Sao Miguel das Missoes,RS,1.42,3.13,5.4,9.12,9.94,9.09
251500,Sao Miguel de Taipu,PB,0.16,0.14,1.85,4.57,5.36,8.86
280700,Sao Miguel do Aleixo,SE,0.62,0.21,3.46,6.83,5.27,8.9
316380,Sao Miguel do Anta,MG,1.38,1.61,5.54,7.73,7.63,9.25
522020,Sao Miguel do Araguaia,GO,0.8,1.39,6.48,7.07,8.49,8.36
221039,Sao Miguel do Fidalgo,PI,,,3.06,5.01,5.41,8.02
241255,Sao Miguel do Gostoso,RN,0.34,0.53,6.87,4.58,7.74,8.79
150760,Sao Miguel do Guama,PA,0.37,0.74,2.88,5.55,6.26,7.82
110032,Sao Miguel do Guapore,RO,1.25,0.18,3.86,6.24,5.47,9.72
412570,Sao Miguel do Iguacu,PR,2.89,3.2,8.25,9.83,10.11,9.41
421720,Sao Miguel do Oeste,SC,3.65,6.31,13.95,10.44,10.9,10.54
522026,Sao Miguel do Passa Quatro,GO,1.51,0.32,6.67,7.69,9.21,9.48
270860,Sao Miguel dos Campos,AL,1.42,1.54,4.33,7.18,7.46,9.02
270870,Sao Miguel dos Milagres,AL,,0.6,4.82,6.23,6.83,9.39
221040,Sao Miguel do Tapuio,PI,,0.11,1.59,5.3,4.97,8.95
172020,Sao Miguel do Tocantins,TO,,0.2,2.53,4.61,6.54,9.68
241250,Sao Miguel,RN,0.95,1.12,5.45,4.9,8.35,10.27
431920,Sao Nicolau,RS,1.59,2.15,5.27,8.89,9.82,10.59
522028,Sao Patricio,GO,1.19,0.25,4.93,8.52,8.21,10.33
431930,Sao Paulo das Missoes,RS,3.26,2.59,4.79,9.94,10.5,11.23
130390,Sao Paulo de Olivenca,AM,0.58,1.28,2.12,6,4.08,6.73
241260,Sao Paulo do Potengi,RN,0.55,0.71,3.97,7.06,7.85,9.19
355030,Sao Paulo,SP,11.95,14.04,20.63,9.76,10.3,10.11
211153,Sao Pedro da Agua Branca,MA,,0.41,3.11,5.34,7.33,10.48
330520,Sao Pedro da Aldeia,RJ,3.28,3.34,8.46,7.77,8.21,8.98
510740,Sao Pedro da Cipa,MT,0.54,1.1,4.37,8.84,8.91,9.97
431935,Sao Pedro da Serra,RS,3.81,1.98,3.95,7.85,10.19,10.67
431936,Sao Pedro das Missoes,RS,0.7,1.27,4.35,7.81,9.32,10.83
316390,Sao Pedro da Uniao,MG,1.51,3.12,5.61,9.52,8.33,9.53
421725,Sao Pedro de Alcantara,SC,1.59,1.2,5.09,9.23,10.5,11.02
431937,Sao Pedro do Butia,RS,2.72,4.81,6.08,9.45,11.7,11.05
412575,Sao Pedro do Iguacu,PR,0.25,1.58,4.45,9.08,10.19,10.54
412580,Sao Pedro do Ivai,PR,3.14,4.97,6.97,10.18,9.78,11.03
412590,Sao Pedro do Parana,PR,2.48,2.09,5.87,10.18,10.4,11.3
221050,Sao Pedro do Piaui,PI,0.09,0.46,4.8,7.49,7.47,9.44
211157,Sao Pedro dos Crentes,MA,0.63,,3.29,4.77,5.72,9.85
316400,Sao Pedro dos Ferros,MG,3.08,2.07,5.1,7.6,9.23,9.07
316410,Sao Pedro do Suacui,MG,0.35,0.52,4.06,7.11,8.11,8.34
431940,Sao Pedro do Sul,RS,3.18,4.55,7.3,10.59,10.93,10.34
355050,Sao Pedro do Turvo,SP,3.51,6.02,5.82,10.45,10.33,10.36
241270,Sao Pedro,RN,0.22,0.12,2.84,6.19,6.74,8.96
355040,Sao Pedro,SP,4.4,6.18,11.09,9.74,9.55,9.73
241280,Sao Rafael,RN,0.94,0.84,3.31,7.22,7.6,10.07
211160,Sao Raimundo das Mangabeiras,MA,0.18,0.53,3.99,6.49,6.53,9.38
211163,Sao Raimundo do Doca Bezerra,MA,,,2.38,4.69,3.97,8.39
221060,Sao Raimundo Nonato,PI,1.1,1.78,6.32,7.57,8.24,9.82
211167,Sao Roberto,MA,,0.23,1.91,3.95,2.89,8.81
316420,Sao Romao,MG,0.89,1.65,6.52,7.46,8.46,8.42
316430,Sao Roque de Minas,MG,1.23,2.41,5.04,7.5,7.24,9.46
320495,Sao Roque do Canaa,ES,0.59,2.07,4.02,9.95,9.85,9.96
355060,Sao Roque,SP,5.92,7.7,13.39,9.33,9.61,10.28
172025,Sao Salvador do Tocantins,TO,,0.81,7.23,5.54,7.28,6.32
270880,Sao Sebastiao,AL,0.15,0.23,3.45,5.16,5.75,8.96
412600,Sao Sebastiao da Amoreira,PR,2.67,4.19,8.67,8.77,10.78,11.67
316440,Sao Sebastiao da Bela Vista,MG,3.1,3.58,4.11,7.15,6.42,8.42
150770,Sao Sebastiao da Boa Vista,PA,,0.12,1.51,5.42,6.38,7.88
355080,Sao Sebastiao da Grama,SP,5.78,6.34,9.05,9.7,9.43,9.81
316443,Sao Sebastiao da Vargem Alegre,MG,,1.37,5.35,5.57,8.42,8.82
251510,Sao Sebastiao de Lagoa de Roca,PB,1.77,1.77,4.42,5.38,7.76,9.07
330530,Sao Sebastiao do Alto,RJ,0.46,1.32,3.02,6.9,7.94,8.47
316447,Sao Sebastiao do Anta,MG,,0.46,3.12,4.89,7.99,9.12
431950,Sao Sebastiao do Cai,RS,3.86,2.87,5.99,10.43,9.63,10.49
316450,Sao Sebastiao do Maranhao,MG,0.35,0.47,2.79,5.44,8.29,8.51
316460,Sao Sebastiao do Oeste,MG,1.46,1.74,3.57,9.15,10.07,7.67
316470,Sao Sebastiao do Paraiso,MG,5.09,8.18,10.72,8.91,9.08,9.66
292950,Sao Sebastiao do Passe,BA,0.54,0.52,2.23,7.36,8.81,8.19
316480,Sao Sebastiao do Rio Preto,MG,3.22,,5.53,4.16,9.98,9.05
316490,Sao Sebastiao do Rio Verde,MG,2.49,2.73,8.59,7.96,10.04,9.48
172030,Sao Sebastiao do Tocantins,TO,0.36,,2.68,6.74,7.69,9.08
130395,Sao Sebastiao do Uatuma,AM,1.36,0.25,2.39,5.46,6.81,8.01
251520,Sao Sebastiao do Umbuzeiro,PB,0.47,1.89,3.69,6,6.56,9.81
355070,Sao Sebastiao,SP,4.04,6.51,10.84,9.5,9.89,10.35
431960,Sao Sepe,RS,4.35,4.67,8.09,10.73,10.02,9.73
522040,Sao Simao,GO,1.22,2.67,7.66,8.4,9.18,9.74
355090,Sao Simao,SP,4.57,5.47,9.15,9.34,10.47,11.23
316520,Sao Thome das Letras,MG,1.95,3.48,5.06,4.84,8.28,9.25
316500,Sao Tiago,MG,1.82,2.09,5.53,8.3,8.67,9.52
316510,Sao Tomas de Aquino,MG,2.31,3.51,7.07,9.3,9.43,9.7
412610,Sao Tome,PR,4.07,2,8.09,9.78,10.96,11.08
241290,Sao Tome,RN,0.24,0.28,2.95,7.58,7.7,8.94
431971,Sao Valentim do Sul,RS,1.83,1.91,4.27,11.31,12.18,9.93
431970,Sao Valentim,RS,3.33,0.44,5.9,10.16,10.74,10.8
431973,Sao Valerio do Sul,RS,0.85,2.24,6.82,9.64,8.27,8.63
172049,Sao Valerio da Natividade,TO,0.41,0.84,5.38,7.29,7.33,10.25
431975,Sao Vendelino,RS,2.49,2.51,4.19,10.34,9.6,11.28
316530,Sao Vicente de Minas,MG,6.54,4.57,10.64,7.56,8,9.68
431980,Sao Vicente do Sul,RS,2.6,4.52,8.21,10.34,9.64,9.19
211170,Sao Vicente Ferrer,MA,,0.27,2.52,5.85,6.64,8.82
261380,Sao Vicente Ferrer,PE,0.88,1.2,2.74,6.03,7.18,8.85
241300,Sao Vicente,RN,0.33,0.38,4.5,6.2,8.81,9.24
355100,Sao Vicente,SP,5.15,6.16,9.77,9.49,10.36,10
292960,Sapeacu,BA,0.72,0.8,2.08,6.81,8.11,8.23
251530,Sape,PB,1.68,2.08,3.21,6.26,5.84,8.62
510787,Sapezal,MT,,3.55,9.7,2.83,8.68,9.2
431990,Sapiranga,RS,2.17,1.79,4.36,9.47,8.76,9.45
412620,Sapopema,PR,0.93,2.08,7.37,8.11,8.71,10.34
432000,Sapucaia do Sul,RS,1.49,1.77,4.84,10.04,9.97,9.71
150775,Sapucaia,PA,0.34,0.54,2.65,4.1,6.7,7.93
330540,Sapucaia,RJ,2.79,3.33,6.56,6.8,8.04,8.46
316540,Sapucai-Mirim,MG,2.63,2.69,5.74,7.91,8.17,9.25
330550,Saquarema,RJ,2.6,4.7,8,6.98,8.04,8.62
412625,Sarandi,PR,0.83,1.04,2.65,9.33,10.03,9.7
432010,Sarandi,RS,4.02,4.91,7.69,10.28,10.51,10.54
355110,Sarapui,SP,3.82,5.3,6.37,9.32,9.56,10.03
316550,Sardoa,MG,0.51,2.02,4.6,7.32,7.86,9.31
355120,Sarutaia,SP,2.79,3.87,5.03,8.32,8.72,10.08
316553,Sarzedo,MG,3,1.28,4.78,8.32,8.84,9.52
292970,Satiro Dias,BA,,0.04,1.51,4.95,6.06,7.62
270890,Satuba,AL,1.99,2.73,3.29,7.41,7.89,9.14
211172,Satubinha,MA,,0.13,1.13,3.04,5.08,7.71
292975,Saubara,BA,0.56,0.24,1.65,7.01,8.38,9.01
412627,Saudade do Iguacu,PR,0.94,0.66,7.46,9.16,8.89,11.16
421730,Saudades,SC,1.71,2.38,7.18,10.31,10.6,11.66
292980,Saude,BA,0.66,0.39,1.02,4.65,7.02,7.83
421740,Schroeder,SC,0.95,1.97,7,9.69,11.22,10.27
292990,Seabra,BA,0.44,0.76,3.71,5.34,7.49,9.4
421750,Seara,SC,1.88,3.31,8.57,10.96,10.86,10.87
355130,Sebastianopolis do Sul,SP,1,3.89,9.16,10.43,11.85,11.59
221062,Sebastiao Barros,PI,,,3.4,4.32,4.55,7.51
293000,Sebastiao Laranjeiras,BA,,,3.6,6.27,7.54,8.34
221063,Sebastiao Leal,PI,,,2.94,5.35,4.98,9.54
432020,Seberi,RS,4.7,3.93,7.56,9.41,10.76,10.51
432023,Sede Nova,RS,2.34,2.94,4.45,9.93,9.9,10.17
432026,Segredo,RS,2.33,2.44,3.72,9.72,9.65,10.14
432030,Selbach,RS,4.96,5.24,10.51,10.54,11.01,10.69
500780,Selviria,MS,1.2,2.97,6.93,8.25,9.55,9.96
316556,Sem-Peixe,MG,0.57,0.27,4.03,8.07,10.23,9.87
211174,Senador Alexandre Costa,MA,,0.13,2.66,5.43,4.85,7.99
316557,Senador Amaral,MG,0.86,1.66,3.12,6.77,6.24,9.5
522045,Senador Canedo,GO,0.44,0.8,4.47,7.45,8.33,9.51
316560,Senador Cortes,MG,1.43,1.8,5.49,7.42,9.05,8.84
241310,Senador Eloi de Souza,RN,,0.22,3.42,7.56,8.86,9.53
316570,Senador Firmino,MG,2.45,3.96,6.5,8.65,8.8,8.59
241320,Senador Georgino Avelino,RN,,0.19,3,6.28,8.76,7.72
120045,Senador Guiomard,AC,0.71,1.66,5.4,6.47,7.28,8.79
316580,Senador Jose Bento,MG,3.19,2.35,5.55,8.39,9.08,10.22
150780,Senador Jose Porfirio,PA,0.11,0.87,2.9,4.77,5.01,7.56
211176,Senador La Rocque,MA,,0.15,4.5,4.71,6.84,9.03
316590,Senador Modestino Goncalves,MG,0.26,0.55,4.1,6.28,8.1,8.97
231270,Senador Pompeu,CE,0.67,1.45,3.6,5.67,7.98,9.99
270895,Senador Rui Palmeira,AL,,0.31,1.4,4.44,5.35,9.02
231280,Senador Sa,CE,0.23,0.68,3.5,6.21,6.58,9.45
432032,Senador Salgado Filho,RS,1.13,1.92,2.65,7.73,11.36,11.44
120050,Sena Madureira,AC,1.02,1.92,4.01,6.2,6.37,7.56
412630,Senges,PR,1.11,1.33,4.4,9.25,9.06,10.81
316600,Senhora de Oliveira,MG,0.55,1.43,3.86,9.09,7.28,8.99
316610,Senhora do Porto,MG,1.09,1.39,3.12,7.52,6.83,8.56
316620,Senhora dos Remedios,MG,1.54,1.2,3.74,8.09,7.58,10.29
293010,Senhor do Bonfim,BA,1.12,1.92,5.28,5.83,7.98,8.92
432035,Sentinela do Sul,RS,1.89,1.92,3.38,8.28,9.87,10.63
293020,Sento Se,BA,0.14,,1.96,4.32,6.11,8.75
432040,Serafina Correa,RS,3.64,3.11,8.84,12.04,11.13,11.1
316630,Sericita,MG,1.2,1.61,4.26,6.83,6.49,8.44
251540,Serido,PB,0.15,0.52,3.03,2.67,5.59,8.69
110150,Seringueiras,RO,0.52,0.44,2.9,5.26,6.51,8.97
432045,Serio,RS,,1.34,2.81,6.6,8.84,8.89
316640,Seritinga,MG,3.19,0.85,6.18,8.48,8.1,8.62
330555,Seropedica,RJ,3.29,4.03,7.03,8.13,8.51,9.28
421755,Serra Alta,SC,1.01,2.83,7.53,10.79,10.17,11.69
316650,Serra Azul de Minas,MG,,0.72,4.93,6.05,6.84,7.68
355140,Serra Azul,SP,0.14,3.19,5.37,8.23,9.96,9.85
251550,Serra Branca,PB,3.65,2.52,4.97,5.82,8.19,9.91
251560,Serra da Raiz,PB,1.33,2.22,2.8,5.62,8.06,9.44
316660,Serra da Saudade,MG,,2.33,7.24,7.55,7.03,9.42
241330,Serra de Sao Bento,RN,0.16,0.22,3.42,6.62,7.04,9
241335,Serra do Mel,RN,1.16,0.98,2.72,6.37,7.97,9.19
160005,Serra do Navio,AP,4.62,3.05,5.4,8.01,8.97,10.57
293015,Serra do Ramalho,BA,0.14,,2.31,4.37,7.5,9.23
316670,Serra dos Aimores,MG,0.46,1.14,3.87,7.81,9.43,8.46
316680,Serra do Salitre,MG,2.87,1.69,5.64,8.07,7.94,9.88
293030,Serra Dourada,BA,,0.5,2.3,5.43,8.23,8.36
320500,Serra,ES,2.38,3.06,7.52,9.17,9.75,9.4
251570,Serra Grande,PB,0.25,0.15,2.33,5.36,6.53,9.06
355150,Serrana,SP,1.93,2.52,4.89,9.46,9.59,10.11
241340,Serra Negra do Norte,RN,0.84,2.53,3.2,5.6,7.24,8.47
355160,Serra Negra,SP,6.03,8.42,11.82,10.35,10.14,11.13
316690,Serrania,MG,2.62,3.18,6.16,8.2,9.03,8.34
211178,Serrano do Maranhao,MA,0.15,,1.24,3.62,6.33,8.89
316695,Serranopolis de Minas,MG,,0.23,2.39,7.07,8.94,10.5
412635,Serranopolis do Iguacu,PR,0.9,1.39,7.58,10.17,11.82,10.7
522050,Serranopolis,GO,1.11,2.42,5.41,7.87,7.92,9.08
316700,Serranos,MG,1.7,1.56,4.83,8.92,8.41,8.32
510788,Serra Nova Dourada,MT,,,4.62,3.1,7.88,9.12
293040,Serra Preta,BA,0.1,0.28,0.91,4.08,7.02,8.63
251580,Serra Redonda,PB,0.63,1.93,2.78,5.63,5.99,8.72
251590,Serraria,PB,0.96,1.51,2.57,4.14,6.08,7.87
261390,Serra Talhada,PE,4.04,3.94,5.32,7.51,7.36,9.59
293050,Serrinha,BA,0.91,1.36,4.07,5.22,6.7,8.24
241355,Serrinha dos Pintos,RN,,0.21,2.43,8.21,9.29,9.42
241350,Serrinha,RN,0.11,0.25,2.57,7.32,7.39,10.2
261400,Serrita,PE,0.78,1.49,3.95,5.68,7.22,10.22
293060,Serrolandia,BA,0.49,0.57,0.57,4.28,7.35,9.3
316710,Serro,MG,1.53,1.31,6.84,6.85,7.01,8.67
412640,Sertaneja,PR,5.97,6.85,9.86,10.26,10.99,10.55
261410,Sertania,PE,2.33,3.42,5.17,8.37,7.18,8.62
412650,Sertanopolis,PR,4.33,4.69,9.13,10.29,10.32,9.48
432050,Sertao,RS,3.51,4.27,8.19,10.56,11.43,10.96
432055,Sertao Santana,RS,0.34,1.32,2.82,8.84,9.71,8.96
251593,Sertaozinho,PB,1.34,1.95,4.61,6.7,7.82,10.83
355170,Sertaozinho,SP,4.05,6.56,10.76,9.85,10.22,10.15
355180,Sete Barras,SP,1.37,2.63,5.88,10,9.32,8.45
432057,Sete de Setembro,RS,0.53,0.97,3.24,10.77,11.22,11.45
316720,Sete Lagoas,MG,5.35,6.88,11.61,8.66,9.72,9.95
500770,Sete Quedas,MS,0.91,2.97,5.59,7.69,7.56,8.2
316555,Setubinha,MG,0.21,0.58,4.34,4.87,7.54,9.06
432060,Severiano de Almeida,RS,1.41,3.33,5.15,10.66,11.05,10.02
241360,Severiano Melo,RN,0.58,0.94,3.76,7.44,8.19,9.41
355190,Severinia,SP,1.85,2.75,5.06,9.4,10.32,9.43
421760,Sideropolis,SC,3.08,3.75,7.46,11.22,10.78,11.21
500790,Sidrolandia,MS,1.91,3.22,5.36,7.76,9.1,9.91
221065,Sigefredo Pacheco,PI,,,3.47,5.29,6.29,8.77
330560,Silva Jardim,RJ,1.08,1.73,4,7.14,7.9,8.24
522060,Silvania,GO,1.52,3.08,8.23,8.07,8.81,10.12
172065,Silvanopolis,TO,1,0.62,6.19,6.8,7.23,10.36
432065,Silveira Martins,RS,3.29,5.29,6.44,10.24,10.75,10.46
316730,Silveirania,MG,1.24,1.22,3.93,7.55,9.9,8.32
355200,Silveiras,SP,4.71,3.72,4.45,7.39,9.04,8.78
130400,Silves,AM,1.24,0.78,6.61,7.37,6.97,9.54
316740,Silvianopolis,MG,5.09,4.58,7.96,9.62,9.37,8.51
280710,Simao Dias,SE,0.42,0.65,2.86,5.03,6.71,8.95
316750,Simao Pereira,MG,0.96,0.87,3.91,7.06,8.08,8.21
293070,Simoes Filho,BA,0.8,1.12,3.55,6.28,8.45,8.46
221070,Simoes,PI,1.07,1.64,5.3,6.96,5.5,7.84
522068,Simolandia,GO,0.16,0.38,3.53,6.05,6.81,10.09
316760,Simonesia,MG,0.66,1.37,2.95,7.61,7.66,8.46
221080,Simplicio Mendes,PI,0.98,0.35,6.25,5.65,7.12,9.56
432067,Sinimbu,RS,0.69,0.94,2.74,9.57,8.51,8.87
510790,Sinop,MT,3.26,4.48,11.19,9.11,9.13,10.52
412660,Siqueira Campos,PR,4.07,4.66,6.49,10,9.93,9.36
261420,Sirinhaem,PE,0.76,1.13,2.58,6.2,6.41,8.78
280720,Siriri,SE,0.79,0.67,4.14,7.14,7.42,9.51
522070,Sitio D'Abadia,GO,0.77,0.22,2.82,6.23,7.21,9.75
293075,Sitio do Mato,BA,,0.09,1.32,4.7,6.17,9.68
293076,Sitio do Quinto,BA,,,1.49,3.85,6.87,9.16
172080,Sitio Novo do Tocantins,TO,,0.42,4.19,5.76,8.02,8.79
211180,Sitio Novo,MA,,0.18,3.53,6.45,6.03,7.92
241370,Sitio Novo,RN,,0.16,3.33,6.85,7.57,9.74
293077,Sobradinho,BA,1.51,3.57,3.64,6.24,8.51,9.19
432070,Sobradinho,RS,5.89,6.46,8.73,10.39,10.48,10.16
251597,Sobrado,PB,0.51,0.83,1.57,5.9,7.11,9.43
231290,Sobral,CE,4.92,5.5,8.32,6.44,7.94,10.66
316770,Sobralia,MG,1.78,1.3,3.32,8.62,9.74,9.08
221090,Socorro do Piaui,PI,0.2,0.41,4.43,6.43,5.5,8.23
355210,Socorro,SP,2.9,5.45,9.11,9.31,9.4,9.25
251600,Solanea,PB,2.28,2.55,5.12,4.97,6.3,8.89
316780,Soledade de Minas,MG,1.72,2.65,6.4,7.78,8.62,9.74
251610,Soledade,PB,0.51,1.27,3.01,4.39,6.69,9.88
432080,Soledade,RS,7.27,6.47,9.78,10.2,10.17,9.27
261440,Solidao,PE,0.15,0.79,2.97,6.51,7.88,9.18
231300,Solonopole,CE,0.88,0.4,3.66,6.24,8.15,9.91
421770,Sombrio,SC,1.73,3,7.39,9.87,9.92,9.83
500793,Sonora,MS,1.59,1.61,5.85,6.8,8.85,10.06
320501,Sooretama,ES,0.26,1.62,4.87,7.99,8.19,8.69
355220,Sorocaba,SP,8.83,10.91,16.99,9.61,10.28,10.59
510792,Sorriso,MT,2.77,4.35,9.88,9.39,9.15,9.5
251615,Sossego,PB,,0.37,1.51,3.52,6.93,10.05
150790,Soure,PA,1.54,1.63,4.76,7.39,7.13,8.68
251620,Sousa,PB,4.12,4.6,6.75,6.73,7.78,9.71
293080,Souto Soares,BA,,0.25,2.02,6.28,7.23,9.06
211190,Sucupira do Norte,MA,,0.36,3.19,5.12,7.36,9.46
211195,Sucupira do Riachao,MA,,,2.37,5.08,6.61,9.29
172085,Sucupira,TO,,1.42,7.86,7.63,5.85,10.2
355230,Sud Mennucci,SP,4.52,4.21,11.05,9.48,10.92,10.87
421775,Sul Brasil,SC,0.51,0.7,4,9.64,9.63,11.96
412665,Sulina,PR,0.67,1.14,4.69,9.16,10.24,9.74
355240,Sumare,SP,2.01,2.83,8.03,9.17,9.78,10.13
251630,Sume,PB,0.75,2.55,5.01,6.07,7.64,9.64
330570,Sumidouro,RJ,2.18,2.69,3.13,5.55,6.62,7.33
261450,Surubim,PE,2.24,2.61,4.11,7.73,7.23,8.85
221093,Sussuapara,PI,,0.21,2.46,4.5,6.94,8.43
355255,Suzanapolis,SP,1.75,3.02,7.67,8.59,10.26,10.83
355250,Suzano,SP,4.44,5.08,8.45,9.55,10.25,10.47
432085,Tabai,RS,0.47,0.64,3.03,8.68,10.67,10.89
510794,Tabapora,MT,0.83,0.59,4.37,7.13,6.59,9.63
355260,Tabapua,SP,3.54,5.92,7.59,10.21,11.08,10.64
130406,Tabatinga,AM,1.04,2.05,5.96,5.41,6,8.26
355270,Tabatinga,SP,3.14,4.73,6.66,9.82,9.99,10.31
261460,Tabira,PE,2.18,1.56,3.52,7.33,8.07,8.67
355280,Taboao da Serra,SP,3.75,4.68,11.18,9.4,9.87,9.98
293090,Tabocas do Brejo Velho,BA,,0.28,2.75,7.06,7.62,8.66
241380,Taboleiro Grande,RN,,0.27,3.25,5.99,7,10.36
231310,Tabuleiro do Norte,CE,1.48,1.44,4.26,5.81,8.3,9.19
316790,Tabuleiro,MG,0.97,1.32,4.5,9.17,8.92,9.75
261470,Tacaimbo,PE,0.94,1.5,3.31,6.28,6.55,8.17
261480,Tacaratu,PE,0.68,1.88,2.15,6.9,7.87,9.19
355290,Taciba,SP,1.86,4.12,6.62,10.19,11.13,11.6
251640,Campo de Santana,PB,,1.15,3.03,5.34,6.57,8.56
500795,Tacuru,MS,2.03,1.26,4.99,5.94,8.05,8.41
355300,Taguai,SP,2.8,5.29,7.62,9.54,9.29,9.72
172090,Taguatinga,TO,0.73,1.28,5.55,5.91,7.24,8.52
355310,Taiacu,SP,2.56,5.29,8.17,9.74,9.65,11.11
150795,Tailandia,PA,1.08,1.35,1.85,4.42,5.4,7.74
316800,Taiobeiras,MG,1.4,1.23,5.69,7.16,7.91,9.92
421780,Taio,SC,1.74,2.27,8.59,10.15,10.21,11.12
172093,Taipas do Tocantins,TO,,,5.93,5.03,6.84,7.76
241390,Taipu,RN,0.09,0.36,2.17,4.74,7.88,8.41
355320,Taiuva,SP,3.87,7.14,9.99,11.1,11.95,11.73
172097,Talisma,TO,0.61,1.05,5.88,4.1,7.58,8.11
261485,Tamandare,PE,0.81,1.73,3.78,6.27,5.53,8.22
412667,Tamarana,PR,0.06,1.69,4.28,8.98,7.31,7.67
355330,Tambau,SP,4.3,6.07,10.18,9.46,9.7,9.06
412670,Tamboara,PR,2.01,5.38,4.58,9.75,10.36,10.6
231320,Tamboril,CE,,0.66,2.81,5.8,6.41,9.61
221095,Tamboril do Piaui,PI,,,1.61,1.79,4.51,6.82
355340,Tanabi,SP,6,6.8,9.06,10.43,10.68,9.56
510795,Tangara da Serra,MT,3,5.17,10.12,8.77,9.61,9.25
241400,Tangara,RN,0.49,1.19,3,8.05,8.48,9.32
421790,Tangara,SC,2.56,3.48,7.43,9.84,9.9,11.19
330575,Tangua,RJ,0.51,1.74,3.72,6.85,7.41,8.61
293100,Tanhacu,BA,0.59,0.47,1.66,7.26,6.87,8.34
270900,Tanque D'Arca,AL,0.82,0.83,1.22,5.73,6.36,9.29
221097,Tanque do Piaui,PI,,0.66,4.02,4.75,7.09,8.22
293105,Tanque Novo,BA,0.14,0.2,2.46,4.59,6.26,8.82
293110,Tanquinho,BA,,1.49,2.68,5.78,8.53,8.09
316805,Taparuba,MG,0.8,0.36,2.23,6.97,9,9.46
130410,Tapaua,AM,0.06,,3.59,5.07,3.14,6.35
412680,Tapejara,PR,2.03,2.53,5.03,9.25,10.33,10.92
432090,Tapejara,RS,5.83,5.86,9.68,10.49,10.7,9.97
432100,Tapera,RS,7.25,6.22,11.33,10.91,10.79,10.9
293120,Taperoa,BA,0.75,0.81,2.49,4.69,5.96,7.36
251650,Taperoa,PB,0.97,1.79,4.21,6.19,6.4,8.14
432110,Tapes,RS,5.23,5.42,7.54,10.07,9.54,9.59
316820,Tapirai,MG,1.6,0.41,4.33,8.14,8.39,9.1
355350,Tapirai,SP,2.91,2.88,4.27,8.64,8.89,11.02
316810,Tapira,MG,2.12,1.27,5.75,7.87,6.89,9.06
